Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Joao Palhinha,POR,MF,Bayern Munich,29,17,6,673,7.5,0,0,0,0,0,0,2,1,0.7,0.7,0.2,0.9,3,32,7,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,30.0,0,13,10,0,2,4,14,0,10,3,30.0,1.34,0.4,0.0,0.0
Mats Pannewig,GER,MF,Bochum,19,14,2,267,3.0,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,3,10,16,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,1.0,0,5,1,0,3,2,7,0,9,3,33.3,3.03,1.01,0.0,0.0
Kevin Paredes,USA,DF,Wolfsburg,21,2,2,123,1.4,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.4,1,7,12,0.0,0.73,0.73,0.0,0.73,0.27,0.05,0.32,0.27,0.32,7.5,0,1,4,0,1,1,2,0,4,0,0.0,2.93,0.0,0.0,0.0
Felix Passlack,GER,"DF,MF",Bochum,26,31,30,2334,25.9,1,6,7,1,0,0,4,0,1.3,1.3,3.9,5.2,43,65,118,0.04,0.23,0.27,0.04,0.27,0.05,0.15,0.2,0.05,0.2,2.0,0,28,21,2,111,19,24,0,26,6,23.1,1.0,0.23,0.04,0.17
Aleksandar Pavlovic,GER,MF,Bayern Munich,20,21,18,1451,16.1,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,15,128,33,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.05,0.03,0.05,55.0,0,17,9,0,5,6,22,0,9,4,44.4,0.56,0.25,0.11,0.25
Mads Pedersen,DEN,DF,Augsburg,27,7,2,235,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,11,10,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,2.0,0,5,1,1,5,2,7,0,2,0,0.0,0.77,0.0,0.0,0.0
Jordan Pefok,USA,FW,Union Berlin,28,18,10,908,10.1,0,1,1,0,0,0,2,0,3.2,3.2,0.9,4.1,3,12,40,0.0,0.1,0.1,0.0,0.1,0.32,0.09,0.4,0.32,0.4,3.0,0,22,15,7,0,4,6,0,23,8,34.8,2.28,0.79,0.0,0.0
Daniel Peretz,ISR,GK,Bayern Munich,24,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Noah Pesch,CRO,FW,Gladbach,19,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luca Philipp,GER,GK,Hoffenheim,23,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Maximilian Philipp,GER,"MF,FW",Freiburg,30,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,0.8,0,0,0,0,0,0,0,0,1,0,0.0,5.29,0.0,0.0,0.0
Benedikt Pichler,AUT,FW,Holstein Kiel,27,18,7,785,8.7,1,2,3,1,0,0,1,0,2.3,2.3,1.1,3.4,18,19,58,0.11,0.23,0.34,0.11,0.34,0.26,0.13,0.39,0.26,0.39,1.5,0,14,16,13,10,2,3,0,20,9,45.0,2.29,1.03,0.05,0.11
Amos Pieper,GER,DF,Werder Bremen,26,23,16,1498,16.6,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,11,62,3,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,3.5,0,11,11,0,4,23,17,0,7,1,14.3,0.42,0.06,0.0,0.0
Marvin Pieringer,GER,"FW,MF",Heidenheim,24,31,26,2206,24.5,7,4,11,4,3,3,7,0,8.9,6.6,4.0,10.6,23,59,115,0.29,0.16,0.45,0.16,0.33,0.36,0.16,0.53,0.27,0.43,5.5,0,50,46,15,11,8,11,0,60,20,33.3,2.45,0.82,0.07,0.2
Alassane Plea,FRA,"MF,FW",Gladbach,31,30,24,1902,21.1,11,4,15,10,1,1,3,0,7.4,6.6,3.1,9.8,51,116,141,0.52,0.19,0.71,0.47,0.66,0.35,0.15,0.5,0.31,0.46,5.0,0,18,33,8,44,1,4,0,42,14,33.3,1.99,0.66,0.24,0.71
Finn Porath,GER,"DF,MF",Holstein Kiel,27,31,20,1970,21.9,2,3,5,2,0,0,3,0,1.9,1.8,2.0,3.8,42,58,69,0.09,0.14,0.23,0.09,0.23,0.09,0.09,0.18,0.08,0.18,1.7,0,31,37,0,84,19,27,0,29,12,41.4,1.32,0.55,0.07,0.17
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30,22,2,378,4.2,2,0,2,2,0,0,1,0,3.3,3.3,0.6,3.9,2,12,30,0.48,0.0,0.48,0.48,0.48,0.8,0.13,0.93,0.8,0.93,5.0,0,8,14,1,2,0,5,0,14,7,50.0,3.33,1.67,0.14,0.29
Alexander Prass,AUT,DF,Hoffenheim,23,23,19,1566,17.4,0,1,1,0,0,0,1,0,0.9,0.9,2.8,3.6,28,63,66,0.0,0.06,0.06,0.0,0.06,0.05,0.16,0.21,0.05,0.21,5.0,0,17,25,0,55,11,24,0,12,1,8.3,0.69,0.06,0.0,0.0
David Preu,GER,"MF,DF",Union Berlin,19,5,1,121,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.4,0,1,1,1,4,0,0,0,2,0,0.0,1.49,0.0,0.0,0.0
Grischa Promel,GER,MF,Hoffenheim,29,2,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,3,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ivan Prtajin,CRO,FW,Union Berlin,28,5,2,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,1,1,17,0.0,0.0,0.0,0.0,0.0,0.29,0.08,0.37,0.29,0.37,1.2,0,1,1,2,3,0,2,0,8,2,25.0,4.47,1.12,0.0,0.0
Tymoteusz Puchacz,POL,DF,Holstein Kiel,25,10,5,396,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,13,8,30,0.0,0.23,0.23,0.0,0.23,0.02,0.14,0.16,0.02,0.16,1.5,0,2,7,1,38,3,5,0,4,1,25.0,0.91,0.23,0.0,0.0
Leopold Querfeld,AUT,DF,Union Berlin,20,27,17,1747,19.4,2,2,4,2,0,0,8,0,1.1,1.1,1.0,2.2,3,49,5,0.1,0.1,0.21,0.1,0.21,0.06,0.05,0.11,0.06,0.11,13.0,0,20,13,0,1,17,15,0,16,4,25.0,0.82,0.21,0.13,0.5
Grant Ranos,ARM,FW,Gladbach,21,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
David Raum,GER,DF,RB Leipzig,26,22,21,1783,19.8,1,5,6,1,0,0,5,0,0.5,0.5,6.5,6.9,36,71,127,0.05,0.25,0.3,0.05,0.3,0.02,0.33,0.35,0.02,0.35,20.0,0,23,10,6,188,10,28,0,9,4,44.4,0.45,0.2,0.11,0.25
Rocco Reitz,GER,MF,Gladbach,22,27,21,1830,20.3,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,18,91,30,0.1,0.05,0.15,0.1,0.15,0.08,0.1,0.19,0.08,0.19,15.0,0,19,38,0,23,54,24,0,23,7,30.4,1.13,0.34,0.09,0.29
Nicolai Remberg,GER,MF,Holstein Kiel,24,32,26,2417,26.9,0,1,1,0,0,0,11,0,1.5,1.5,0.8,2.3,25,80,31,0.0,0.04,0.04,0.0,0.04,0.06,0.03,0.09,0.06,0.09,3.0,0,43,45,2,8,29,24,2,24,3,12.5,0.89,0.11,0.0,0.0
Elvis Rexhbecaj,KVX,MF,Augsburg,26,27,22,1785,19.8,1,1,2,1,0,0,8,0,1.4,1.4,1.1,2.5,31,94,82,0.05,0.05,0.1,0.05,0.1,0.07,0.05,0.13,0.07,0.13,3.5,0,13,42,1,70,16,19,0,29,5,17.2,1.46,0.25,0.03,0.2
Gio Reyna,USA,MF,Dortmund,21,16,3,350,3.9,2,0,2,2,0,0,3,0,0.2,0.2,0.2,0.4,5,22,19,0.51,0.0,0.51,0.51,0.51,0.04,0.06,0.1,0.04,0.1,7.0,0,8,3,0,15,0,0,0,3,2,66.7,0.77,0.51,0.67,1.0
Fabian Rieder,SUI,"MF,FW",Stuttgart,22,21,8,867,9.6,1,3,4,1,0,0,1,0,1.4,1.4,2.0,3.4,20,38,61,0.1,0.31,0.42,0.1,0.42,0.14,0.21,0.35,0.14,0.35,6.0,0,14,11,0,40,11,15,0,20,7,35.0,2.08,0.73,0.05,0.14
Lasse Riess,GER,GK,Mainz 05,23,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lars Ritzka,GER,"DF,MF",St. Pauli,26,21,11,922,10.2,1,0,1,1,0,0,1,0,0.4,0.4,0.2,0.6,8,21,34,0.1,0.0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06,1.0,0,10,6,1,19,10,28,0,8,1,12.5,0.78,0.1,0.13,1.0
Mads Roerslev,DEN,DF,Wolfsburg,25,7,2,298,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,13,18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,6.0,0,2,3,0,7,5,8,0,0,0,0.0,0.0,0.0,0.0,0.0
Merlin Rohl,GER,"MF,FW",Freiburg,22,19,11,965,10.7,0,1,1,0,0,0,2,0,0.8,0.8,1.7,2.5,20,22,60,0.0,0.09,0.09,0.0,0.09,0.07,0.16,0.23,0.07,0.23,12.0,0,22,19,0,12,4,9,0,12,3,25.0,1.12,0.28,0.0,0.0
Lasse Rosenboom,GER,DF,Holstein Kiel,22,26,21,1734,19.3,2,2,4,2,0,0,3,0,1.9,1.9,1.1,3.0,19,34,50,0.1,0.1,0.21,0.1,0.21,0.1,0.06,0.16,0.1,0.16,1.5,0,19,12,0,18,19,35,0,12,5,41.7,0.62,0.26,0.17,0.4
Max Rosenfelder,GER,DF,Freiburg,21,25,13,1249,13.9,1,0,1,1,0,0,2,0,0.4,0.4,0.7,1.0,24,29,18,0.07,0.0,0.07,0.07,0.07,0.03,0.05,0.08,0.03,0.08,8.0,0,8,14,1,9,8,17,0,5,1,20.0,0.36,0.07,0.2,1.0
Tom Rothe,GER,"DF,MF",Union Berlin,19,26,19,1670,18.6,3,3,6,3,0,0,4,1,1.8,1.8,1.3,3.1,25,50,91,0.16,0.16,0.32,0.16,0.32,0.1,0.07,0.17,0.1,0.17,10.0,0,25,11,2,46,18,30,0,22,9,40.9,1.19,0.49,0.14,0.33
Anthony Rouault,FRA,DF,Stuttgart,23,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,52,4,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,10.0,0,19,8,0,1,17,11,0,5,1,20.0,0.37,0.07,0.2,1.0
Jerome Roussillon,FRA,"DF,MF",Union Berlin,31,7,1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,7,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,0,1,3,0,10,2,0,0,2,0,0.0,1.32,0.0,0.0,0.0
Julian Ryerson,NOR,DF,Dortmund,26,29,27,2259,25.1,2,3,5,2,0,0,6,1,0.7,0.7,4.5,5.2,66,92,136,0.08,0.12,0.2,0.08,0.2,0.03,0.18,0.21,0.03,0.21,20.0,1,31,23,0,111,23,28,0,18,5,27.8,0.72,0.2,0.11,0.4
Frederik Ronnow,DEN,GK,Union Berlin,31,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,4,0,0,0,0,0,1,0,0.0,0.04,0.0,0.0,0.0
Elias Saad,TUN,"FW,MF",St. Pauli,24,18,10,900,10.0,3,2,5,3,0,0,1,0,2.8,2.8,0.8,3.6,29,27,76,0.3,0.2,0.5,0.3,0.5,0.28,0.08,0.36,0.28,0.36,4.0,0,17,24,7,14,4,14,0,26,8,30.8,2.6,0.8,0.12,0.38
Marcel Sabitzer,AUT,MF,Dortmund,30,26,18,1616,18.0,1,0,1,1,0,0,3,0,1.8,1.8,1.6,3.3,24,97,70,0.06,0.0,0.06,0.06,0.06,0.1,0.09,0.19,0.1,0.19,8.0,0,12,9,0,23,10,19,0,21,8,38.1,1.17,0.45,0.05,0.13
Faik Sakar,GER,MF,RB Leipzig,16,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manolis Saliakas,GRE,"MF,DF",St. Pauli,27,30,26,2314,25.7,2,1,3,2,0,0,4,0,1.5,1.5,2.6,4.1,28,93,80,0.08,0.04,0.12,0.08,0.12,0.06,0.1,0.16,0.06,0.16,3.0,0,16,15,0,83,16,23,0,29,6,20.7,1.13,0.23,0.07,0.33
Roland Sallai,HUN,"FW,MF",Freiburg,27,2,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.16,0.41,0.25,0.41,10.0,0,0,1,0,4,1,1,0,3,1,33.3,5.87,1.96,0.0,0.0
Diadie Samassekou,MLI,MF,Hoffenheim,28,8,6,290,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.0,0,5,4,0,0,5,6,0,3,1,33.3,0.93,0.31,0.0,0.0
Philipp Sander,GER,MF,Gladbach,26,27,16,1400,15.6,1,0,1,1,0,0,2,0,1.2,1.2,0.6,1.8,16,60,29,0.06,0.0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,4.0,0,16,7,0,22,22,17,0,18,8,44.4,1.16,0.51,0.06,0.13
James Sands,USA,"MF,DF",St. Pauli,24,7,5,453,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,16,6,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,3.0,0,11,5,1,2,6,7,0,1,0,0.0,0.2,0.0,0.0,0.0
Leroy Sane,GER,FW,Bayern Munich,28,30,17,1637,18.2,11,5,16,11,0,0,2,0,10.2,10.2,5.5,15.8,75,64,266,0.6,0.27,0.88,0.6,0.88,0.56,0.3,0.87,0.56,0.87,32.0,0,16,25,6,50,7,14,0,67,30,44.8,3.68,1.65,0.16,0.37
Kaishu Sano,JPN,MF,Mainz 05,23,34,34,3043,33.8,0,0,0,0,0,0,3,0,0.9,0.9,1.2,2.1,53,159,46,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,20.0,0,16,33,2,11,63,33,0,20,2,10.0,0.59,0.06,0.0,0.0
Kaua Santos,BRA,GK,Eint Frankfurt,21,9,8,765,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,2,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
Joe Scally,USA,DF,Gladbach,21,32,30,2578,28.6,0,0,0,0,0,0,6,0,0.4,0.4,1.1,1.5,52,68,69,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,10.0,0,23,47,1,49,18,32,0,6,1,16.7,0.21,0.03,0.0,0.0
Andras Schafer,HUN,MF,Union Berlin,25,26,17,1534,17.0,1,1,2,1,0,0,3,0,0.6,0.6,0.9,1.5,23,55,42,0.06,0.06,0.12,0.06,0.12,0.04,0.05,0.09,0.04,0.09,5.0,0,27,33,0,17,24,25,0,12,1,8.3,0.7,0.06,0.08,1.0
Patrik Schick,CZE,FW,Leverkusen,28,31,19,1684,18.7,21,0,21,20,1,1,4,0,12.7,11.9,0.6,12.5,7,21,107,1.12,0.0,1.12,1.07,1.07,0.68,0.03,0.71,0.63,0.67,27.0,0,23,23,7,1,4,5,0,68,34,50.0,3.63,1.82,0.29,0.59
Stefan Schimmer,GER,"FW,MF",Heidenheim,30,13,0,247,2.7,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.3,0,3,15,0.0,0.0,0.0,0.0,0.0,0.39,0.09,0.48,0.39,0.48,0.5,0,2,1,2,2,0,0,0,10,2,20.0,3.64,0.73,0.0,0.0
Xaver Schlager,AUT,MF,RB Leipzig,26,4,2,181,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,5,6,2,0.0,0.0,0.0,0.0,0.0,0.03,0.35,0.38,0.03,0.38,10.0,0,4,3,0,1,0,1,0,1,0,0.0,0.5,0.0,0.0,0.0
Keven Schlotterbeck,GER,DF,Augsburg,27,18,15,1297,14.4,3,1,4,3,0,0,4,1,0.8,0.8,0.6,1.4,3,59,2,0.21,0.07,0.28,0.21,0.28,0.05,0.04,0.1,0.05,0.1,6.0,1,10,11,1,3,18,17,0,12,5,41.7,0.83,0.35,0.25,0.6
Nico Schlotterbeck,GER,DF,Dortmund,24,23,23,1982,22.0,0,4,4,0,0,0,7,2,1.3,1.3,2.1,3.4,37,195,14,0.0,0.18,0.18,0.0,0.18,0.06,0.09,0.15,0.06,0.15,40.0,1,18,19,0,14,15,25,0,16,4,25.0,0.73,0.18,0.0,0.0
Romano Schmid,AUT,MF,Werder Bremen,24,32,32,2834,31.5,5,4,9,4,1,1,4,0,4.3,3.5,6.2,9.7,107,279,201,0.16,0.13,0.29,0.13,0.25,0.14,0.2,0.33,0.11,0.31,17.0,0,28,42,3,143,12,25,0,48,15,31.3,1.52,0.48,0.08,0.27
Jan Schoppner,GER,MF,Heidenheim,25,33,32,2681,29.8,4,3,7,4,0,0,8,0,3.9,3.9,3.4,7.3,35,107,48,0.13,0.1,0.23,0.13,0.23,0.13,0.12,0.25,0.13,0.25,4.0,0,31,20,2,12,43,31,0,41,13,31.7,1.38,0.44,0.1,0.31
Marvin Schulz,GER,"MF,DF",Holstein Kiel,29,12,3,306,3.4,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,5,11,2,0.0,0.0,0.0,0.0,0.0,0.01,0.19,0.2,0.01,0.2,0.7,0,6,1,0,12,0,4,0,3,1,33.3,0.88,0.29,0.0,0.0
Alexander Schwolow,GER,GK,Union Berlin,32,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leo Scienza,BRA,"FW,MF",Heidenheim,25,25,13,1153,12.8,3,3,6,3,0,0,1,0,2.0,2.0,3.7,5.8,70,30,90,0.23,0.23,0.47,0.23,0.47,0.16,0.29,0.45,0.16,0.45,3.0,0,16,63,5,81,5,11,0,38,15,39.5,2.97,1.17,0.08,0.2
Nicolas Seiwald,AUT,"MF,DF",RB Leipzig,23,30,20,2084,23.2,0,0,0,0,0,0,2,0,0.2,0.2,1.7,2.0,17,140,30,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.01,0.08,18.0,0,27,2,0,46,31,32,0,5,0,0.0,0.22,0.0,0.0,0.0
Benjamin Sesko,SVN,"FW,MF",RB Leipzig,21,33,30,2380,26.4,13,5,18,11,2,2,2,1,10.0,8.4,2.1,10.5,47,46,141,0.49,0.19,0.68,0.42,0.61,0.38,0.08,0.46,0.32,0.4,70.0,1,26,20,18,7,4,3,0,68,31,45.6,2.57,1.17,0.16,0.35
Armindo Sieb,GER,"FW,MF",Mainz 05,21,27,5,762,8.5,2,2,4,2,0,0,2,0,2.8,2.8,1.1,3.9,28,18,64,0.24,0.24,0.47,0.24,0.47,0.33,0.13,0.47,0.33,0.47,3.0,0,13,13,10,6,1,5,0,29,7,24.1,3.43,0.83,0.07,0.29
Tim Siersleben,GER,DF,Heidenheim,24,16,14,1182,13.1,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,8,31,12,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,2.0,0,16,7,0,10,20,14,0,4,2,50.0,0.3,0.15,0.0,0.0
Kiliann Sildillia,FRA,DF,Freiburg,22,21,8,801,8.9,2,0,2,2,0,0,2,0,0.5,0.5,0.7,1.1,11,29,34,0.22,0.0,0.22,0.22,0.22,0.05,0.07,0.13,0.05,0.13,10.0,0,10,9,1,19,10,9,0,7,2,28.6,0.79,0.22,0.29,1.0
Andre Silva,POR,"FW,MF",RB Leipzig,28,15,4,507,5.7,2,2,4,0,2,3,1,0,3.9,1.5,1.0,2.5,12,14,39,0.35,0.35,0.7,0.0,0.35,0.68,0.18,0.86,0.26,0.44,4.0,0,4,9,2,2,0,3,0,22,10,45.45,3.86,1.75,0.09,0.2
Mohamed Simakan,FRA,DF,RB Leipzig,24,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,23.0,0,0,1,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Xavi Simons,NED,MF,RB Leipzig,21,25,25,2150,23.9,10,6,16,10,0,0,5,0,5.1,5.1,6.3,11.4,85,140,185,0.42,0.25,0.67,0.42,0.67,0.21,0.26,0.48,0.21,0.48,70.0,0,24,56,5,80,13,22,0,50,23,46.0,2.09,0.96,0.2,0.43
Danel Sinani,LUX,"FW,MF",St. Pauli,27,26,14,1250,13.9,2,2,4,2,0,0,3,0,1.7,1.7,3.0,4.6,16,60,64,0.14,0.14,0.29,0.14,0.29,0.12,0.21,0.33,0.12,0.33,1.5,0,25,14,4,70,2,11,0,35,12,34.3,2.52,0.86,0.06,0.17
Tobias Sippel,GER,GK,Gladbach,36,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ibrahima Sissoko,MLI,MF,Bochum,26,32,30,2610,29.0,2,1,3,2,0,0,11,1,1.7,1.7,1.6,3.3,35,105,69,0.07,0.03,0.1,0.07,0.1,0.06,0.05,0.11,0.06,0.11,6.0,1,76,29,2,21,33,40,0,25,8,32.0,0.86,0.28,0.08,0.25
Tim Skarke,GER,"FW,MF",Union Berlin,27,33,11,1164,12.9,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,26,25,96,0.0,0.15,0.15,0.0,0.15,0.16,0.09,0.25,0.16,0.25,2.0,0,10,15,10,28,5,12,0,20,9,45.0,1.55,0.7,0.0,0.0
Ellyes Skhiri,TUN,MF,Eint Frankfurt,29,30,26,2231,24.8,1,2,3,1,0,0,6,0,1.4,1.4,1.4,2.8,17,105,27,0.04,0.08,0.12,0.04,0.12,0.06,0.06,0.11,0.06,0.11,7.5,0,21,19,2,3,34,24,0,13,2,15.4,0.52,0.08,0.08,0.5
Leo Skiri Østigard,NOR,DF,Hoffenheim,24,11,11,927,10.3,0,0,0,0,0,0,0,1,0.3,0.3,0.1,0.4,0,51,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,10.0,0,18,5,1,2,10,7,1,5,0,0.0,0.49,0.0,0.0,0.0
Andreas Skov Olsen,DEN,"FW,MF",Wolfsburg,24,12,4,535,5.9,1,1,2,1,0,0,0,0,0.8,0.8,1.9,2.7,22,22,48,0.17,0.17,0.34,0.17,0.34,0.14,0.32,0.46,0.14,0.46,14.0,0,2,3,2,29,2,7,0,7,1,14.3,1.18,0.17,0.14,1.0
Robert Skov,DEN,"DF,MF",Union Berlin,28,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.1,0.35,4.0,0,14,10,1,62,9,10,0,17,6,35.3,1.8,0.63,0.06,0.17
Steven Skrzybski,GER,"MF,FW",Holstein Kiel,31,24,15,1323,14.7,6,3,9,5,1,1,0,0,3.5,2.7,2.9,5.6,17,64,71,0.41,0.2,0.61,0.34,0.54,0.24,0.2,0.44,0.19,0.38,1.0,0,16,22,2,30,13,8,0,33,13,39.4,2.24,0.88,0.15,0.38
